TIPO,FABRICANTE,MODELO,VARIANTE,MOTOR,ORI,MOD,GAIN,HP,RPM,T_ORI,T_MOD,OBD,STG,ACC,RON,VMX,CAT,EGR,DPF,IMM,SWR,MS,ADB,SS,P&B,CAT2,STG1,STG2,ONLY_J2,COMBO_J2,ONLY_J4,COMBO-J4,D_STG1,D_STG2,D_ONLY_J2,D_COMBO_J2,D_ONLY_J4,D_COMBO_J4,KESS,KTAG,KESS3,DFOX,FLEX,BITBOX,FOTO1,FOTO2,FOTO3,FOTO4,NOTAS_ESPECIALES,ID
CAMION / BUS,SCANIA,P340, 9000CC EU3 (340 HP), 9000CC EU3,340,400,60,,,1500,1700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA01,173100,,130900,52640,,,51930,0,39270,15792,0,0,,,,,,,,,,,,645
CAMION / BUS,SCANIA,P250, 9000CC EU5 (250 HP), 9000CC EU5,250,290,40,,,1150,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,646
CAMION / BUS,SCANIA,P280, 9000CC EU5 (280 HP), 9000CC EU5,280,330,50,,,1400,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,647
CAMION / BUS,SCANIA,P310, 9000CC EU5 (310 HP), 9000CC EU5,310,350,40,,,1550,1700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,648
CAMION / BUS,SCANIA,P360, 13000CC EU5 (360 HP), 13000CC EU5,360,420,60,,,1700,1890,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,649
CAMION / BUS,SCANIA,NG P220, 7000CC EU6 (220 HP), 7000CC EU6,220,260,40,,,1000,1150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,650
CAMION / BUS,SCANIA,NG P250, 7000CC EU6 (250 HP), 7000CC EU6,250,290,40,,,1100,1250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,651
CAMION / BUS,SCANIA,NG P280, 7000CC EU6 (280 HP), 7000CC EU6,280,320,40,,,1200,1350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,652
CAMION / BUS,SCANIA,NG P320, 9000CC EU6 (320 HP), 9000CC EU6,320,370,50,,,1600,1780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,653
CAMION / BUS,SCANIA,NG P360, 9000CC EU6 (360 HP), 9000CC EU6,360,415,55,,,1700,1820,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,654
CAMION / BUS,SCANIA,NG P380, 13000CC EU6 (380 HP), 13000CC EU6,380,445,65,,,1975,2200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,655
CAMION / BUS,SCANIA,NG P410, 13000CC EU6 (410 HP), 13000CC EU6,410,480,70,,,2150,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,656
CAMION / BUS,SCANIA,NG P440, 13000CC EU6 (440 HP), 13000CC EU6,440,500,60,,,2300,2600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,657
CAMION / BUS,SCANIA,NG P450, 13000CC EU6 (450 HP), 13000CC EU6,450,500,50,,,2350,2550,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,658
CAMION / BUS,SCANIA,R360, 9000CC EU3 (360 HP), 9000CC EU3,360,410,50,,,1700,1890,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA01,173100,,130900,52640,,,51930,0,39270,15792,0,0,,,,,,,,,,,,659
CAMION / BUS,SCANIA,R410, 13000CC EU3 (410 HP), 13000CC EU3,410,480,70,,,2150,2320,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA01,173100,,130900,52640,,,51930,0,39270,15792,0,0,,,,,,,,,,,,660
CAMION / BUS,SCANIA,R500, 13000CC EU3 (500 HP), 13000CC EU3,500,560,60,,,2550,2690,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA01,173100,,130900,52640,,,51930,0,39270,15792,0,0,,,,,,,,,,,,661
CAMION / BUS,SCANIA,R400, 13000CC EU5 (400 HP), 13000CC EU5,400,470,70,,,2100,2300,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,662
CAMION / BUS,SCANIA,R440, 13000CC EU5 (440 HP), 13000CC EU5,440,510,70,,,2300,2450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,663
CAMION / BUS,SCANIA,R480, 13000CC EU5 (480 HP), 13000CC EU5,480,550,70,,,2400,2500,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,664
CAMION / BUS,SCANIA,R560, 15600CC EU5 (560 HP), 15600CC EU5,560,620,60,,,2700,2850,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,665
CAMION / BUS,SCANIA,R620, 15600CC EU5 (620 HP), 15600CC EU5,620,660,40,,,3000,3100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 42,666
CAMION / BUS,SCANIA,NG R280, 9000CC EU6 (280 HP), 9000CC EU6,280,325,45,,,1400,1580,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,667
CAMION / BUS,SCANIA,NG R320, 9000CC EU6 (320 HP), 9000CC EU6,320,370,50,,,1600,1780,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,668
CAMION / BUS,SCANIA,NG R360, 9000CC EU6 (360 HP), 9000CC EU6,360,415,55,,,1700,1820,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,669
CAMION / BUS,SCANIA,NG R410, 13000CC EU6 (410 HP), 13000CC EU6,410,480,70,,,2150,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,670
CAMION / BUS,SCANIA,NG R450, 13000CC EU6 (450 HP), 13000CC EU6,450,500,50,,,2350,2550,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,671
CAMION / BUS,SCANIA,NG R500, 13000CC EU6 (500 HP), 13000CC EU6,500,560,60,,,2550,2750,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,672
CAMION / BUS,SCANIA,NG R540, 13000CC EU6 (540 HP), 13000CC EU6,540,600,60,,,2700,2900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,673
CAMION / BUS,SCANIA,NG R620, 15600CC EU6 (620 HP), 15600CC EU6,620,660,40,,,3000,3100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,674
CAMION / BUS,SCANIA,NG S380, 13000CC EU6 (380 HP), 13000CC EU6,380,445,65,,,1975,2200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,675
CAMION / BUS,SCANIA,NG S410, 13000CC EU6 (410 HP), 13000CC EU6,410,480,70,,,2150,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,676
CAMION / BUS,SCANIA,NG S440, 13000CC EU6 (440 HP), 13000CC EU6,440,500,60,,,2300,2600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,677
CAMION / BUS,SCANIA,NG S450, 13000CC EU6 (450 HP), 13000CC EU6,450,500,50,,,2350,2550,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,678
CAMION / BUS,SCANIA,NG S500, 13000CC EU6 (500 HP), 13000CC EU6,500,560,60,,,2550,2750,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,679
CAMION / BUS,SCANIA,NG S540, 13000CC EU6 (540 HP), 13000CC EU6,540,600,60,,,2700,2900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,680
CAMION / BUS,SCANIA,NG S620, 15600CC EU6 (620 HP), 15600CC EU6,620,660,40,,,3000,3100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA05,282300,,209900,52640,296100,148100,84690,0,62970,15792,88830,44430,,,,,,,,,,,594 KTAG Y XCOM,681
CAMION / BUS,SCANIA,K250, 9000CC EU5 (250 HP), 9000CC EU5,250,290,40,,,1150,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,682
CAMION / BUS,SCANIA,K310, 9000CC EU5 (310 HP), 9000CC EU5,310,350,40,,,1550,1700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,683
CAMION / BUS,SCANIA,K400, 13000CC EU5 (400 HP), 13000CC EU5,400,470,70,,,2100,2300,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,684
CAMION / BUS,SCANIA,K440, 13000CC EU5 (440 HP), 13000CC EU5,440,510,70,,,2300,2450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,685
CAMION / BUS,VW,17250,ISB 5800CC EU3 (250 HP),ISB 5800CC EU3,250,285,35,,,950,1090,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA01,173100,,130900,52640,,,51930,0,39270,15792,0,0,,,,,,,,,,,,686
CAMION / BUS,VW,19320,ISC 8300CC EU3 (320 HP),ISC 8300CC EU3,320,360,40,,,1288,1400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA01,173100,,130900,52640,,,51930,0,39270,15792,0,0,,,,,,,,,,,,687
CAMION / BUS,VW,6-160,ISF 2800CC EU5 (156 HP),ISF 2800CC EU5,156,180,24,,,430,485,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,688
CAMION / BUS,VW,9-170,ISF 3800CC EU5 (167 HP),ISF 3800CC EU5,167,195,28,,,600,680,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,689
CAMION / BUS,VW,11-180,ISF 3800CC EU5 (177 HP),ISF 3800CC EU5,177,195,18,,,600,680,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,690
CAMION / BUS,VW,14-190, 4580CC EU5 (186 HP), 4580CC EU5,186,220,34,,,700,800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,691
CAMION / BUS,VW,15-190, 4580CC EU5 (186 HP), 4580CC EU5,186,220,34,,,700,800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,692
CAMION / BUS,VW,17-190, 4580CC EU5 (186 HP), 4580CC EU5,186,220,34,,,700,800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,693
CAMION / BUS,VW,17-230, 4580CC EU5 (225 HP), 4580CC EU5,225,260,35,,,850,930,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,694
CAMION / BUS,VW,17-280, 6871CC EU5 (275 HP), 6871CC EU5,275,325,50,,,1050,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,695
CAMION / BUS,VW,19-330,ISL 8900CC EU5 (330 HP),ISL 8900CC EU5,330,380,50,,,1450,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,696
CAMION / BUS,VW,19-360,ISL 8900CC EU5 (360 HP),ISL 8900CC EU5,360,395,35,,,1625,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,697
CAMION / BUS,VW,19-420,ISL 8900CC EU5 (420 HP),ISL 8900CC EU5,420,470,50,,,1850,2050,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,698
CAMION / BUS,VW,24-280, 6871CC EU5 (275 HP), 6871CC EU5,275,325,50,,,1050,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,699
CAMION / BUS,VW,25-360,ISL 8900CC EU5 (360 HP),ISL 8900CC EU5,360,395,35,,,1625,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,700
CAMION / BUS,VW,25-420,ISL 8900CC EU5 (420 HP),ISL 8900CC EU5,420,470,50,,,1850,2050,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,PARA ADBLUE SACAR FUSIBLE 25,701
CAMION / BUS,VW,26-280, 6871CC EU5 (275 HP), 6871CC EU5,275,325,50,,,1050,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,702
CAMION / BUS,VW,31-280, 6871CC EU5 (275 HP), 6871CC EU5,275,325,50,,,1050,1200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,703
CAMION / BUS,VW,26-420,ISL 8900CC EU5 (420 HP),ISL 8900CC EU5,420,470,50,,,1850,2050,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,704
CAMION / BUS,VW,31-330,ISL 8900CC EU5 (330 HP),ISL 8900CC EU5,330,380,50,,,1450,1600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,705
CAMION / BUS,VW,32-360,ISL 8900CC EU5 (360 HP),ISL 8900CC EU5,360,395,35,,,1625,1800,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA02,179600,,163800,52640,188200,79000,53880,0,49140,15792,56460,23700,,,,,,,,,,,,706
CAMION / BUS,VOLVO,FH380,D13C380 12800CC EU5 (380 HP),D13C380 12800CC EU5,380,450,70,,,1900,2150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587 EN BUS SACAR GUSIBLE 83,707
CAMION / BUS,VOLVO,FH420,D13C420 12800CC EU5 (420 HP),D13C420 12800CC EU5,420,485,65,,,2100,2300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,708
CAMION / BUS,VOLVO,FH460,D13C460 12800CC EU5 (460 HP),D13C460 12800CC EU5,460,520,60,,,2300,2480,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,709
CAMION / BUS,VOLVO,FH500,D13C500 12800CC EU5 (500 HP),D13C500 12800CC EU5,500,555,55,,,2500,2660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,710
CAMION / BUS,VOLVO,FH540,D13C540 12800CC EU5 (540 HP),D13C540 12800CC EU5,540,590,50,,,2600,2750,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,711
CAMION / BUS,VOLVO,FM380,D13C380 12800CC EU5 (380 HP),D13C380 12800CC EU5,380,450,70,,,1900,2150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,712
CAMION / BUS,VOLVO,FM420,D13C420 12800CC EU5 (420 HP),D13C420 12800CC EU5,420,485,65,,,2100,2300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,713
CAMION / BUS,VOLVO,FM460,D13C460 12800CC EU5 (460 HP),D13C460 12800CC EU5,460,520,60,,,2300,2480,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,714
CAMION / BUS,VOLVO,FM500,D13C500 12800CC EU5 (500 HP),D13C500 12800CC EU5,500,555,55,,,2500,2660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,715
CAMION / BUS,VOLVO,FM540,D13C540 12800CC EU5 (540 HP),D13C540 12800CC EU5,540,590,50,,,2600,2750,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CA04,240800,,209900,52640,273100,130300,72240,0,62970,15792,81930,39090,,,,,,,,,,,KTAG 1587,716
